Sl,Station_Names,Year,Month,Max_Temp,Min_Temp,Rainfall,Relative_Humidity,Wind_Speed,Cloud_Coverage,Bright_Sunshine,Station_Number,X_COR,Y_COR,LATITUDE,LONGITUDE,ALT,Period,Flood?
2059,Bogra,2006,8,37,26.5,138,82,1.2,5.2,5.6,41883,435303.7,751187.5,24.88,89.36,20,2006.08,
2060,Bogra,2006,9,35.7,25.8,174,84,1,5.1,4.9,41883,435303.7,751187.5,24.88,89.36,20,2006.09,
2061,Bogra,2006,10,34.6,23.4,69,81,0.4,2.3,6.5,41883,435303.7,751187.5,24.88,89.36,20,2006.1,
2062,Bogra,2006,11,32.2,18.4,1,77,0.3,2.5,5.6,41883,435303.7,751187.5,24.88,89.36,20,2006.11,
2063,Bogra,2006,12,29.5,14.1,0,76,0.2,0.3,4.9,41883,435303.7,751187.5,24.88,89.36,20,2006.12,
2064,Bogra,2007,1,28.9,10.7,0,77,0.3,1,3.7,41883,435303.7,751187.5,24.88,89.36,20,2007.01,
2065,Bogra,2007,2,30,15.5,18,78,0.4,2.3,4.6,41883,435303.7,751187.5,24.88,89.36,20,2007.02,
2066,Bogra,2007,3,35.2,17.8,25,66,0.6,1.1,8.1,41883,435303.7,751187.5,24.88,89.36,20,2007.03,
2067,Bogra,2007,4,36.5,23.3,28,73,1.4,3.3,6.4,41883,435303.7,751187.5,24.88,89.36,20,2007.04,
2068,Bogra,2007,5,40.5,25.3,92,72,1.1,3.1,7.8,41883,435303.7,751187.5,24.88,89.36,20,2007.05,
2069,Bogra,2007,6,38.2,25.4,732,84,1.1,5.9,4.4,41883,435303.7,751187.5,24.88,89.36,20,2007.06,1
2070,Bogra,2007,7,35.4,26.3,320,85,1.1,6.5,3.2,41883,435303.7,751187.5,24.88,89.36,20,2007.07,
2071,Bogra,2007,8,37.4,26.7,256,83,0.8,5.3,4.5,41883,435303.7,751187.5,24.88,89.36,20,2007.08,
2072,Bogra,2007,9,36,26.1,302,83,0.8,5.1,3.8,41883,435303.7,751187.5,24.88,89.36,20,2007.09,1
2073,Bogra,2007,10,35.5,23.8,131,82,0.5,3.1,5.9,41883,435303.7,751187.5,24.88,89.36,20,2007.1,
2074,Bogra,2007,11,33.1,19.1,15,77,0.3,1.3,7.5,41883,435303.7,751187.5,24.88,89.36,20,2007.11,
2075,Bogra,2007,12,28.4,12.9,0,77,0.3,0.4,4.8,41883,435303.7,751187.5,24.88,89.36,20,2007.12,
2076,Bogra,2008,1,28,12.5,27,80,0.5,1.8,3.3,41883,435303.7,751187.5,24.88,89.36,20,2008.01,
2077,Bogra,2008,2,30,13,0,72,0.5,0.9,5.6,41883,435303.7,751187.5,24.88,89.36,20,2008.02,
2078,Bogra,2008,3,35.2,20.5,22,74,0.9,2.3,5,41883,435303.7,751187.5,24.88,89.36,20,2008.03,
2079,Bogra,2008,4,37.5,23.2,20,72,1.3,2.3,7.3,41883,435303.7,751187.5,24.88,89.36,20,2008.04,
2080,Bogra,2008,5,36.4,24.4,213,75,1.2,3.6,7.1,41883,435303.7,751187.5,24.88,89.36,20,2008.05,
2081,Bogra,2008,6,35.6,25.8,393,84,1.2,5.9,3.5,41883,435303.7,751187.5,24.88,89.36,20,2008.06,1
2082,Bogra,2008,7,34.5,26.1,474,86,0.8,6.3,3.3,41883,435303.7,751187.5,24.88,89.36,20,2008.07,1
2083,Bogra,2008,8,36.3,26.4,374,85,0.8,6,4,41883,435303.7,751187.5,24.88,89.36,20,2008.08,1
2084,Bogra,2008,9,36,26.1,109,82,0.8,4.9,5.3,41883,435303.7,751187.5,24.88,89.36,20,2008.09,
2085,Bogra,2008,10,34.8,23,159,82,0.5,2.8,7,41883,435303.7,751187.5,24.88,89.36,20,2008.1,
2086,Bogra,2008,11,32.7,17.9,0,75,0.2,0.8,8.7,41883,435303.7,751187.5,24.88,89.36,20,2008.11,
2087,Bogra,2008,12,30,16.1,0,83,0.2,2.3,3.9,41883,435303.7,751187.5,24.88,89.36,20,2008.12,
2088,Bogra,2009,1,27.5,13.1,0,82,2.1,0.9,4.4,41883,435303.7,751187.5,24.88,89.36,20,2009.01,
2089,Bogra,2009,2,32.2,13.9,3,66,2.9,0.4,8.7,41883,435303.7,751187.5,24.88,89.36,20,2009.02,
2090,Bogra,2009,3,34.3,19.1,3,65,2.7,1.7,6.7,41883,435303.7,751187.5,24.88,89.36,20,2009.03,
2091,Bogra,2009,4,39.1,23.7,49,70,3.3,2.1,7,41883,435303.7,751187.5,24.88,89.36,20,2009.04,
2092,Bogra,2009,5,39,24.1,205,78,3,3.8,5.7,41883,435303.7,751187.5,24.88,89.36,20,2009.05,
2093,Bogra,2009,6,38.2,26,128,78,2.4,4.6,5.6,41883,435303.7,751187.5,24.88,89.36,20,2009.06,
2094,Bogra,2009,7,36,26.7,194,82,3.2,5.9,5.1,41883,435303.7,751187.5,24.88,89.36,20,2009.07,
2095,Bogra,2009,8,34.5,26.2,570,86,2.8,6.2,3,41883,435303.7,751187.5,24.88,89.36,20,2009.08,1
2096,Bogra,2009,9,36,26.3,169,82,3.5,4.6,5.1,41883,435303.7,751187.5,24.88,89.36,20,2009.09,
2097,Bogra,2009,10,35.7,23.2,89,79,2.6,2.9,7.3,41883,435303.7,751187.5,24.88,89.36,20,2009.1,
2098,Bogra,2009,11,34.2,18.8,0,75,1.6,1.5,6.9,41883,435303.7,751187.5,24.88,89.36,20,2009.11,
2099,Bogra,2009,12,29.5,13.2,0,79,1.5,1,5,41883,435303.7,751187.5,24.88,89.36,20,2009.12,
2100,Bogra,2010,1,28.7,10.9,0,80,3.1,1.5,5.2,41883,435303.7,751187.5,24.88,89.36,20,2010.01,
2101,Bogra,2010,2,31.2,14.4,0,66,2.3,1.1,6.9,41883,435303.7,751187.5,24.88,89.36,20,2010.02,
2102,Bogra,2010,3,36.8,20.9,0,64,3.5,1.3,6.9,41883,435303.7,751187.5,24.88,89.36,20,2010.03,
2103,Bogra,2010,4,38,24.8,26,75,3.9,3.3,5.3,41883,435303.7,751187.5,24.88,89.36,20,2010.04,
2104,Bogra,2010,5,40,25.1,185,74,3.4,4.3,6.6,41883,435303.7,751187.5,24.88,89.36,20,2010.05,
2105,Bogra,2010,6,37,26.3,286,83,3,6.2,3.6,41883,435303.7,751187.5,24.88,89.36,20,2010.06,
2106,Bogra,2010,7,35.8,27.1,92,82,2.8,5.8,4.9,41883,435303.7,751187.5,24.88,89.36,20,2010.07,
2107,Bogra,2010,8,36.6,26.9,225,82,2.5,5.7,4.9,41883,435303.7,751187.5,24.88,89.36,20,2010.08,
2108,Bogra,2010,9,34.8,26.1,244,84,2.6,5.4,5.5,41883,435303.7,751187.5,24.88,89.36,20,2010.09,
2109,Bogra,2010,10,36,23.8,190,81,2.5,3.5,6.4,41883,435303.7,751187.5,24.88,89.36,20,2010.1,
2110,Bogra,2010,11,34.2,19.5,3,75,1.8,1.6,7,41883,435303.7,751187.5,24.88,89.36,20,2010.11,
2111,Bogra,2010,12,30.4,13.5,20,75,1.9,1.6,5.8,41883,435303.7,751187.5,24.88,89.36,20,2010.12,
2112,Bogra,2011,1,27,10.1,1,80,2.1,1.5,4,41883,435303.7,751187.5,24.88,89.36,20,2011.01,
2113,Bogra,2011,2,30.5,14.7,0,68,2.8,0.9,7.1,41883,435303.7,751187.5,24.88,89.36,20,2011.02,
2114,Bogra,2011,3,35.4,20.1,7,67,2.9,2.3,7.4,41883,435303.7,751187.5,24.88,89.36,20,2011.03,
2115,Bogra,2011,4,35.6,22.4,145,71,2.8,3.4,7.6,41883,435303.7,751187.5,24.88,89.36,20,2011.04,
2116,Bogra,2011,5,35.4,23.6,194,78,3,4.5,6.9,41883,435303.7,751187.5,24.88,89.36,20,2011.05,
2117,Bogra,2011,6,37.1,26.1,193,82,3.3,5.7,4.8,41883,435303.7,751187.5,24.88,89.36,20,2011.06,
2118,Bogra,2011,7,35.8,26.5,175,83,2.8,5.9,4.5,41883,435303.7,751187.5,24.88,89.36,20,2011.07,
2119,Bogra,2011,8,37,26.3,606,86,3,6.3,4.3,41883,435303.7,751187.5,24.88,89.36,20,2011.08,1
2120,Bogra,2011,9,37.4,26.2,389,84,3,5.1,6,41883,435303.7,751187.5,24.88,89.36,20,2011.09,
2121,Bogra,2011,10,36,24.2,0,78,2,1.8,7.6,41883,435303.7,751187.5,24.88,89.36,20,2011.1,
2122,Bogra,2011,11,32.7,18,11,76,1.6,0.7,6.3,41883,435303.7,751187.5,24.88,89.36,20,2011.11,
2123,Bogra,2011,12,32,13.3,0,82,1.9,1.8,3.8,41883,435303.7,751187.5,24.88,89.36,20,2011.12,
2124,Bogra,2012,1,27.2,12.2,19,74,2.7,2.1,3.6,41883,435303.7,751187.5,24.88,89.36,20,2012.01,
2125,Bogra,2012,2,32,13.9,0,64,3,0.7,7.4,41883,435303.7,751187.5,24.88,89.36,20,2012.02,
2126,Bogra,2012,3,36.4,19.5,0,60,3.6,0.5,7.5,41883,435303.7,751187.5,24.88,89.36,20,2012.03,
2127,Bogra,2012,4,38.4,22.7,74,71,3.5,3.3,7.4,41883,435303.7,751187.5,24.88,89.36,20,2012.04,
2128,Bogra,2012,5,39.3,25.6,94,71,3.4,3.8,6.7,41883,435303.7,751187.5,24.88,89.36,20,2012.05,
2129,Bogra,2012,6,37.8,26.4,147,81,3.6,6.2,2.6,41883,435303.7,751187.5,24.88,89.36,20,2012.06,
2130,Bogra,2012,7,35,26.7,186,84,3.1,6.6,3.5,41883,435303.7,751187.5,24.88,89.36,20,2012.07,
2131,Bogra,2012,8,35.5,26.9,164,82,2.8,6,4.8,41883,435303.7,751187.5,24.88,89.36,20,2012.08,
2132,Bogra,2012,9,38.2,26.4,345,83,2.9,6.2,4.1,41883,435303.7,751187.5,24.88,89.36,20,2012.09,1
2133,Bogra,2012,10,35.5,22.9,74,79,2.5,3,7.8,41883,435303.7,751187.5,24.88,89.36,20,2012.1,
2134,Bogra,2012,11,31.8,17.3,36,75,2,1.9,6.8,41883,435303.7,751187.5,24.88,89.36,20,2012.11,
2135,Bogra,2012,12,28.6,13,1,85,2.1,2.1,2.4,41883,435303.7,751187.5,24.88,89.36,20,2012.12,
2136,Bogra,2013,1,28.5,10.3,0,76,2.5,0.9,4.4,41883,435303.7,751187.5,24.88,89.36,20,2013.01,
2137,Bogra,2013,2,32.5,15.1,22,67,2.7,1.3,7.4,41883,435303.7,751187.5,24.88,89.36,20,2013.02,
2138,Bogra,2013,3,35.7,19.9,3,63,3.3,1,7.3,41883,435303.7,751187.5,24.88,89.36,20,2013.03,
2139,Bogra,2013,4,37.2,22.8,0,73,0,3.3,7.7,41883,435303.7,751187.5,24.88,89.36,20,2013.04,
2140,Bogra,2013,5,37.4,24.5,152,81,3.2,6.3,3.1,41883,435303.7,751187.5,24.88,89.36,20,2013.05,
2141,Bogra,2013,6,37.2,26.9,204,79,2.7,5.4,4.9,41883,435303.7,751187.5,24.88,89.36,20,2013.06,
2142,Bogra,2013,7,35,26.9,283,81,3.2,6,4.2,41883,435303.7,751187.5,24.88,89.36,20,2013.07,
2143,Bogra,2013,8,35.8,26.5,256,86,3,6.1,3.1,41883,435303.7,751187.5,24.88,89.36,20,2013.08,
2144,Bogra,2013,9,36.3,26.5,99,81,2.4,5.2,4.8,41883,435303.7,751187.5,24.88,89.36,20,2013.09,
2145,Bogra,2013,10,35.5,23.8,200,83,2.4,4.5,4.8,41883,435303.7,751187.5,24.88,89.36,20,2013.1,1
2146,Bogra,2013,11,32.3,17.4,0,74,1.6,0.9,8.1,41883,435303.7,751187.5,24.88,89.36,20,2013.11,
2147,Bogra,2013,12,30.5,14.1,0,79,1.7,1.3,4,41883,435303.7,751187.5,24.88,89.36,20,2013.12,
